Country Name,Country Code,Time,Time Code,"Use of IMF credit (DOD, current US$) [DT.DOD.DIMF.CD]","Net financial flows, IMF concessional (NFL, current US$) [DT.NFL.IMFC.CD]","Net financial flows, IMF nonconcessional (NFL, current US$) [DT.NFL.IMFN.CD]","IMF repurchases and charges (TDS, current US$) [DT.TDS.DIMF.CD]"
Isle of Man,IMN,1993,YR1993,..,..,..,..
Isle of Man,IMN,1994,YR1994,..,..,..,..
Isle of Man,IMN,1995,YR1995,..,..,..,..
Isle of Man,IMN,1996,YR1996,..,..,..,..
Isle of Man,IMN,1997,YR1997,..,..,..,..
Isle of Man,IMN,1998,YR1998,..,..,..,..
Isle of Man,IMN,1999,YR1999,..,..,..,..
Isle of Man,IMN,2000,YR2000,..,..,..,..
Isle of Man,IMN,2001,YR2001,..,..,..,..
Isle of Man,IMN,2002,YR2002,..,..,..,..
Isle of Man,IMN,2003,YR2003,..,..,..,..
Isle of Man,IMN,2004,YR2004,..,..,..,..
Isle of Man,IMN,2005,YR2005,..,..,..,..
Isle of Man,IMN,2006,YR2006,..,..,..,..
Isle of Man,IMN,2007,YR2007,..,..,..,..
Isle of Man,IMN,2008,YR2008,..,..,..,..
Isle of Man,IMN,2009,YR2009,..,..,..,..
Isle of Man,IMN,2010,YR2010,..,..,..,..
Isle of Man,IMN,2011,YR2011,..,..,..,..
Isle of Man,IMN,2012,YR2012,..,..,..,..
Isle of Man,IMN,2013,YR2013,..,..,..,..
Isle of Man,IMN,2014,YR2014,..,..,..,..
Isle of Man,IMN,2015,YR2015,..,..,..,..
Isle of Man,IMN,2016,YR2016,..,..,..,..
Isle of Man,IMN,2017,YR2017,..,..,..,..
Isle of Man,IMN,2018,YR2018,..,..,..,..
Isle of Man,IMN,2019,YR2019,..,..,..,..
Isle of Man,IMN,2020,YR2020,..,..,..,..
Israel,ISR,1990,YR1990,..,..,..,..
Israel,ISR,1991,YR1991,..,..,..,..
Israel,ISR,1992,YR1992,..,..,..,..
Israel,ISR,1993,YR1993,..,..,..,..
Israel,ISR,1994,YR1994,..,..,..,..
Israel,ISR,1995,YR1995,..,..,..,..
Israel,ISR,1996,YR1996,..,..,..,..
Israel,ISR,1997,YR1997,..,..,..,..
Israel,ISR,1998,YR1998,..,..,..,..
Israel,ISR,1999,YR1999,..,..,..,..
Israel,ISR,2000,YR2000,..,..,..,..
Israel,ISR,2001,YR2001,..,..,..,..
Israel,ISR,2002,YR2002,..,..,..,..
Israel,ISR,2003,YR2003,..,..,..,..
Israel,ISR,2004,YR2004,..,..,..,..
Israel,ISR,2005,YR2005,..,..,..,..
Israel,ISR,2006,YR2006,..,..,..,..
Israel,ISR,2007,YR2007,..,..,..,..
Israel,ISR,2008,YR2008,..,..,..,..
Israel,ISR,2009,YR2009,..,..,..,..
Israel,ISR,2010,YR2010,..,..,..,..
Israel,ISR,2011,YR2011,..,..,..,..
Israel,ISR,2012,YR2012,..,..,..,..
Israel,ISR,2013,YR2013,..,..,..,..
Israel,ISR,2014,YR2014,..,..,..,..
Israel,ISR,2015,YR2015,..,..,..,..
Israel,ISR,2016,YR2016,..,..,..,..
Israel,ISR,2017,YR2017,..,..,..,..
Israel,ISR,2018,YR2018,..,..,..,..
Israel,ISR,2019,YR2019,..,..,..,..
Israel,ISR,2020,YR2020,..,..,..,..
Italy,ITA,1990,YR1990,..,..,..,..
Italy,ITA,1991,YR1991,..,..,..,..
Italy,ITA,1992,YR1992,..,..,..,..
Italy,ITA,1993,YR1993,..,..,..,..
Italy,ITA,1994,YR1994,..,..,..,..
Italy,ITA,1995,YR1995,..,..,..,..
Italy,ITA,1996,YR1996,..,..,..,..
Italy,ITA,1997,YR1997,..,..,..,..
Italy,ITA,1998,YR1998,..,..,..,..
Italy,ITA,1999,YR1999,..,..,..,..
Italy,ITA,2000,YR2000,..,..,..,..
Italy,ITA,2001,YR2001,..,..,..,..
Italy,ITA,2002,YR2002,..,..,..,..
Italy,ITA,2003,YR2003,..,..,..,..
Italy,ITA,2004,YR2004,..,..,..,..
Italy,ITA,2005,YR2005,..,..,..,..
Italy,ITA,2006,YR2006,..,..,..,..
Italy,ITA,2007,YR2007,..,..,..,..
Italy,ITA,2008,YR2008,..,..,..,..
Italy,ITA,2009,YR2009,..,..,..,..
Italy,ITA,2010,YR2010,..,..,..,..
Italy,ITA,2011,YR2011,..,..,..,..
Italy,ITA,2012,YR2012,..,..,..,..
Italy,ITA,2013,YR2013,..,..,..,..
Italy,ITA,2014,YR2014,..,..,..,..
Italy,ITA,2015,YR2015,..,..,..,..
Italy,ITA,2016,YR2016,..,..,..,..
Italy,ITA,2017,YR2017,..,..,..,..
Italy,ITA,2018,YR2018,..,..,..,..
Italy,ITA,2019,YR2019,..,..,..,..
Italy,ITA,2020,YR2020,..,..,..,..
Jamaica,JAM,1990,YR1990,356720613.7,..,-55674203.7,145384504.8
Jamaica,JAM,1991,YR1991,391425741,..,31339737.7,119122480
Jamaica,JAM,1992,YR1992,357077875,..,-19648736,107681384
Jamaica,JAM,1993,YR1993,335413725.3,..,-21644083.6,96645720.9
Jamaica,JAM,1994,YR1994,317724663.6,..,-38022692.4,104580662.9
Jamaica,JAM,1995,YR1995,240387732.2,..,-84854540.8,112102608.8
Jamaica,JAM,1996,YR1996,161396633.6,..,-71827064.3,81074934.9
Jamaica,JAM,1997,YR1997,117556101.2,..,-34556372.6,41124450.3
Jamaica,JAM,1998,YR1998,105117890.2,..,-16920372.1,22267432.2
Jamaica,JAM,1999,YR1999,139164276.1,..,-18972571.1,25014434.3
Jamaica,JAM,2000,YR2000,113269783.7,..,-19070174.3,25254466.7
Jamaica,JAM,2001,YR2001,91085277,..,-18406371.4,22150116.2
Jamaica,JAM,2002,YR2002,78877990.9,..,-18721194.3,20850525.3
Jamaica,JAM,2003,YR2003,69234314.2,..,-15984087.6,17305427.8
Jamaica,JAM,2004,YR2004,63977799.9,..,-7996939.5,9488746
Jamaica,JAM,2005,YR2005,58046942.5,..,-861289.2,2634884.9
Jamaica,JAM,2006,YR2006,61098197.2,..,..,2486696.6
Jamaica,JAM,2007,YR2007,64178693.3,..,..,2194911.3
Jamaica,JAM,2008,YR2008,62554985.5,..,..,512950.9
Jamaica,JAM,2009,YR2009,410176133.7,..,..,943405.1
Jamaica,JAM,2010,YR2010,1188200367.3,..,778072994.4,7731892.1
Jamaica,JAM,2011,YR2011,1233502932.5,..,50298919.9,12533541.8
Jamaica,JAM,2012,YR2012,1234828614.6,..,0,9453367.8
Jamaica,JAM,2013,YR2013,1239482321,..,2158580.1,277315968.3
Jamaica,JAM,2014,YR2014,1045670680.8,..,-126301159.2,414172612.6
Jamaica,JAM,2015,YR2015,1024611960.8,..,24701545.3,140290226.5
Jamaica,JAM,2016,YR2016,1102854822.9,..,112555818.8,13123542.5
Jamaica,JAM,2017,YR2017,1152093263.7,..,-15803271.5,27192554.5
Jamaica,JAM,2018,YR2018,1073513070,..,-52544629.4,67240189.9
Jamaica,JAM,2019,YR2019,977754484.9,..,-89535840.3,107159210.7
Jamaica,JAM,2020,YR2020,1449324874.1,..,416830768.9,129113643.4
Japan,JPN,1990,YR1990,..,..,..,..
Japan,JPN,1991,YR1991,..,..,..,..
Japan,JPN,1992,YR1992,..,..,..,..
Japan,JPN,1993,YR1993,..,..,..,..
Japan,JPN,1994,YR1994,..,..,..,..
Japan,JPN,1995,YR1995,..,..,..,..
Japan,JPN,1996,YR1996,..,..,..,..
Japan,JPN,1997,YR1997,..,..,..,..
Japan,JPN,1998,YR1998,..,..,..,..
Japan,JPN,1999,YR1999,..,..,..,..
Japan,JPN,2000,YR2000,..,..,..,..
Japan,JPN,2001,YR2001,..,..,..,..
Japan,JPN,2002,YR2002,..,..,..,..
Japan,JPN,2003,YR2003,..,..,..,..
Japan,JPN,2004,YR2004,..,..,..,..
Japan,JPN,2005,YR2005,..,..,..,..
Japan,JPN,2006,YR2006,..,..,..,..
Japan,JPN,2007,YR2007,..,..,..,..
Japan,JPN,2008,YR2008,..,..,..,..
Japan,JPN,2009,YR2009,..,..,..,..
Japan,JPN,2010,YR2010,..,..,..,..
Japan,JPN,2011,YR2011,..,..,..,..
Japan,JPN,2012,YR2012,..,..,..,..
Japan,JPN,2013,YR2013,..,..,..,..
Japan,JPN,2014,YR2014,..,..,..,..
Japan,JPN,2015,YR2015,..,..,..,..
Japan,JPN,2016,YR2016,..,..,..,..
Japan,JPN,2017,YR2017,..,..,..,..
Japan,JPN,2018,YR2018,..,..,..,..
Japan,JPN,2019,YR2019,..,..,..,..
Japan,JPN,2020,YR2020,..,..,..,..
Jordan,JOR,1990,YR1990,94229885.1,..,-9741084.9,18470726.2
Jordan,JOR,1991,YR1991,94744534.7,..,..,7784298.2
Jordan,JOR,1992,YR1992,111640375,..,21070026,17921777.1
Jordan,JOR,1993,YR1993,81281783.7,..,-30744373.5,52614672.8
Jordan,JOR,1994,YR1994,144364561.9,..,56872931.6,41723142
Jordan,JOR,1995,YR1995,251469515.2,..,106631450.4,18446573.3
Jordan,JOR,1996,YR1996,339513866.4,..,97178134.4,34400046.3
Jordan,JOR,1997,YR1997,427145552,..,110736716.1,38836012.5
Jordan,JOR,1998,YR1998,469448477.3,..,22831851.6,29759557.4
Jordan,JOR,1999,YR1999,521210656.5,..,40275179,55545230.8
Jordan,JOR,2000,YR2000,483595893.1,..,-11321019.9,56524502.8
Jordan,JOR,2001,YR2001,454160857.6,..,-12454664,72154529.1
Jordan,JOR,2002,YR2002,505594611.8,..,13607762.5,92995630.7
Jordan,JOR,2003,YR2003,446462658.5,..,-99930272,108884166.9
Jordan,JOR,2004,YR2004,363961870.6,..,-97950652.2,108355701
Jordan,JOR,2005,YR2005,260391555,..,-77077259.8,88124848.3
Jordan,JOR,2006,YR2006,183688744.4,..,-88408048.2,99833103.4
Jordan,JOR,2007,YR2007,114245754.1,..,-76246115.3,84523890.8
Jordan,JOR,2008,YR2008,53561349,..,-59314689.8,62425501.1
Jordan,JOR,2009,YR2009,266008204,..,-15850550,16761932.3
Jordan,JOR,2010,YR2010,257407753.8,..,-3871290.8,4792065
Jordan,JOR,2011,YR2011,256612145.3,..,0,388461.5
Jordan,JOR,2012,YR2012,642156891.9,..,382925600.2,8859338
Jordan,JOR,2013,YR2013,1299868779.4,..,650243651.1,6812405.3
Jordan,JOR,2014,YR2014,1593426192.1,..,388645837.3,20458803.2
Jordan,JOR,2015,YR2015,2070422828,..,551648257.6,76520924.2
Jordan,JOR,2016,YR2016,1819895841.2,..,-195091933.7,304262959.9
Jordan,JOR,2017,YR2017,1500416559.3,..,-416286404.8,526326875
Jordan,JOR,2018,YR2018,981146429.5,..,-492925746.2,518456769.1
Jordan,JOR,2019,YR2019,728982779.6,..,-246340313.1,428082787.6
Jordan,JOR,2020,YR2020,1271031160.2,..,494994374,207023710.3
Kazakhstan,KAZ,1990,YR1990,..,..,..,..
Kazakhstan,KAZ,1991,YR1991,..,..,..,..
Kazakhstan,KAZ,1992,YR1992,..,..,..,..
Kazakhstan,KAZ,1993,YR1993,84989022,..,86401785.6,1219050.6
Kazakhstan,KAZ,1994,YR1994,289050290.8,..,194939512.8,8692619.6
Kazakhstan,KAZ,1995,YR1995,432301025.1,..,140829983.3,17451265.5
Kazakhstan,KAZ,1996,YR1996,551601467,..,134696614.9,22447500.1
Kazakhstan,KAZ,1997,YR1997,511310415.2,..,-6386433.8,30557455
Kazakhstan,KAZ,1998,YR1998,652850021.2,..,114921766.9,117841552.1
Kazakhstan,KAZ,1999,YR1999,931659169.5,..,-175731815.8,215682960.8
Kazakhstan,KAZ,2000,YR2000,447749674.2,..,-442059249.7,473067164.4
Kazakhstan,KAZ,2001,YR2001,431879752.3,..,..,9756312
Kazakhstan,KAZ,2002,YR2002,467203902.8,..,..,8499229.5
Kazakhstan,KAZ,2003,YR2003,510658896.9,..,..,7547031.1
Kazakhstan,KAZ,2004,YR2004,533697432.3,..,..,11306435.3
Kazakhstan,KAZ,2005,YR2005,491173739.4,..,..,15383102.9
Kazakhstan,KAZ,2006,YR2006,516992432.2,..,..,20580135.7
Kazakhstan,KAZ,2007,YR2007,543058555.6,..,..,17992509.6
Kazakhstan,KAZ,2008,YR2008,529319285.8,..,..,4454504.7
Kazakhstan,KAZ,2009,YR2009,538742266.7,..,..,1239107.2
Kazakhstan,KAZ,2010,YR2010,529236808.9,..,..,1693557.7
Kazakhstan,KAZ,2011,YR2011,527601017.9,..,..,579625.5
Kazakhstan,KAZ,2012,YR2012,528168046.3,..,..,157486.7
Kazakhstan,KAZ,2013,YR2013,529226499.3,..,..,681515.8
Kazakhstan,KAZ,2014,YR2014,497887642.3,..,0,261376.7
Kazakhstan,KAZ,2015,YR2015,476211856,..,..,240649.4
Kazakhstan,KAZ,2016,YR2016,461984986.5,..,..,403117
Kazakhstan,KAZ,2017,YR2017,489409425.8,..,..,255159.9
Kazakhstan,KAZ,2018,YR2018,477951085.9,..,..,460209.8
Kazakhstan,KAZ,2019,YR2019,475213542.8,..,..,4717066.7
Kazakhstan,KAZ,2020,YR2020,494954019.4,..,..,1500333.3
Kenya,KEN,1990,YR1990,482115288.8,136396911.4,-105492895.2,131022004.8
Kenya,KEN,1991,YR1991,493272360.9,48219402.6,-40064228,57840291.4
Kenya,KEN,1992,YR1992,393368250,..,-82764437.2,93182535.4
Kenya,KEN,1993,YR1993,363089584.8,27613661.6,-57976820,65814771.1
Kenya,KEN,1994,YR1994,404747779.2,18490791.5,..,15772736.8
Kenya,KEN,1995,YR1995,373788318.8,-39140175.4,..,41168721.9
Kenya,KEN,1996,YR1996,337223196.1,-24596142,..,62609681.2
Kenya,KEN,1997,YR1997,250423490.9,-67308691.1,..,68785235.7
Kenya,KEN,1998,YR1998,196459614.5,-62510809.3,..,63642361.7
Kenya,KEN,1999,YR1999,182248736,-59800176.6,..,62598077.2
Kenya,KEN,2000,YR2000,174880488.9,1895410.2,..,45147385.9
Kenya,KEN,2001,YR2001,145325743.7,-23660424.1,..,25282187.3
Kenya,KEN,2002,YR2002,138136748.6,-18168285.9,..,19607900.1
Kenya,KEN,2003,YR2003,167284558.7,15343437.2,..,20869736.5
Kenya,KEN,2004,YR2004,160065634.7,-14090974.9,..,15842977.5
Kenya,KEN,2005,YR2005,211650589.4,66502460.1,..,9795249.2
Kenya,KEN,2006,YR2006,208916028,-13556077.3,..,16599315.6
Kenya,KEN,2007,YR2007,327348787.5,104529359.5,..,13261886.1
Kenya,KEN,2008,YR2008,308716316.1,-10622677.2,..,12417703.5
Kenya,KEN,2009,YR2009,857631720.8,191236978.5,..,20823433.1
Kenya,KEN,2010,YR2010,816750541.4,-25513591.8,..,26840461.8
Kenya,KEN,2011,YR2011,1099534524.6,293020378.9,..,24089465.2
Kenya,KEN,2012,YR2012,1292972623.6,191087017.4,..,28760960.9
Kenya,KEN,2013,YR2013,1470880431,173665777.7,..,46279867.7
Kenya,KEN,2014,YR2014,1327897899.8,-58612199.2,0,58809751.3
Kenya,KEN,2015,YR2015,1204763864.6,-65954735,..,66136621.2
Kenya,KEN,2016,YR2016,1103364324.7,-67631907.4,..,67936330.2
Kenya,KEN,2017,YR2017,1046744357.9,-118911436.1,..,119104192.7
Kenya,KEN,2018,YR2018,878613102.6,-146230597.6,..,146577525
Kenya,KEN,2019,YR2019,719708168.5,-153745426,..,157310168.9
Kenya,KEN,2020,YR2020,1390662739.5,620048619.7,..,137242190.3
Kiribati,KIR,1990,YR1990,..,..,..,..
Kiribati,KIR,1991,YR1991,..,..,..,..
Kiribati,KIR,1992,YR1992,..,..,..,..
Kiribati,KIR,1993,YR1993,..,..,..,..
Kiribati,KIR,1994,YR1994,..,..,..,..
Kiribati,KIR,1995,YR1995,..,..,..,..
Kiribati,KIR,1996,YR1996,..,..,..,..
Kiribati,KIR,1997,YR1997,..,..,..,..
Kiribati,KIR,1998,YR1998,..,..,..,..
Kiribati,KIR,1999,YR1999,..,..,..,..
Kiribati,KIR,2000,YR2000,..,..,..,..
Kiribati,KIR,2001,YR2001,..,..,..,..
Kiribati,KIR,2002,YR2002,..,..,..,..
Kiribati,KIR,2003,YR2003,..,..,..,..
Kiribati,KIR,2004,YR2004,..,..,..,..
Kiribati,KIR,2005,YR2005,..,..,..,..
Kiribati,KIR,2006,YR2006,..,..,..,..
Kiribati,KIR,2007,YR2007,..,..,..,..
Kiribati,KIR,2008,YR2008,..,..,..,..
Kiribati,KIR,2009,YR2009,..,..,..,..
Kiribati,KIR,2010,YR2010,..,..,..,..
Kiribati,KIR,2011,YR2011,..,..,..,..
Kiribati,KIR,2012,YR2012,..,..,..,..
Kiribati,KIR,2013,YR2013,..,..,..,..
Kiribati,KIR,2014,YR2014,..,..,..,..
Kiribati,KIR,2015,YR2015,..,..,..,..
Kiribati,KIR,2016,YR2016,..,..,..,..
Kiribati,KIR,2017,YR2017,..,..,..,..
Kiribati,KIR,2018,YR2018,..,..,..,..
Kiribati,KIR,2019,YR2019,..,..,..,..
Kiribati,KIR,2020,YR2020,..,..,..,..
"Korea, Dem. People's Rep.",PRK,1990,YR1990,..,..,..,..
"Korea, Dem. People's Rep.",PRK,1991,YR1991,..,..,..,..
"Korea, Dem. People's Rep.",PRK,1992,YR1992,..,..,..,..
"Korea, Dem. People's Rep.",PRK,1993,YR1993,..,..,..,..
"Korea, Dem. People's Rep.",PRK,1994,YR1994,..,..,..,..
"Korea, Dem. People's Rep.",PRK,1995,YR1995,..,..,..,..
"Korea, Dem. People's Rep.",PRK,1996,YR1996,..,..,..,..
"Korea, Dem. People's Rep.",PRK,1997,YR1997,..,..,..,..
"Korea, Dem. People's Rep.",PRK,1998,YR1998,..,..,..,..
"Korea, Dem. People's Rep.",PRK,1999,YR1999,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2000,YR2000,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2001,YR2001,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2002,YR2002,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2003,YR2003,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2004,YR2004,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2005,YR2005,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2006,YR2006,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2007,YR2007,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2008,YR2008,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2009,YR2009,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2010,YR2010,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2011,YR2011,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2012,YR2012,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2013,YR2013,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2014,YR2014,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2015,YR2015,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2016,YR2016,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2017,YR2017,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2018,YR2018,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2019,YR2019,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2020,YR2020,..,..,..,..
"Korea, Rep.",KOR,1990,YR1990,..,..,..,..
"Korea, Rep.",KOR,1991,YR1991,..,..,..,..
"Korea, Rep.",KOR,1992,YR1992,..,..,..,..
"Korea, Rep.",KOR,1993,YR1993,..,..,..,..
"Korea, Rep.",KOR,1994,YR1994,..,..,..,..
"Korea, Rep.",KOR,1995,YR1995,..,..,..,..
"Korea, Rep.",KOR,1996,YR1996,..,..,..,..
"Korea, Rep.",KOR,1997,YR1997,..,..,..,..
"Korea, Rep.",KOR,1998,YR1998,..,..,..,..
"Korea, Rep.",KOR,1999,YR1999,..,..,..,..
"Korea, Rep.",KOR,2000,YR2000,..,..,..,..
"Korea, Rep.",KOR,2001,YR2001,..,..,..,..
"Korea, Rep.",KOR,2002,YR2002,..,..,..,..
"Korea, Rep.",KOR,2003,YR2003,..,..,..,..
"Korea, Rep.",KOR,2004,YR2004,..,..,..,..
"Korea, Rep.",KOR,2005,YR2005,..,..,..,..
"Korea, Rep.",KOR,2006,YR2006,..,..,..,..
"Korea, Rep.",KOR,2007,YR2007,..,..,..,..
"Korea, Rep.",KOR,2008,YR2008,..,..,..,..
"Korea, Rep.",KOR,2009,YR2009,..,..,..,..
"Korea, Rep.",KOR,2010,YR2010,..,..,..,..
"Korea, Rep.",KOR,2011,YR2011,..,..,..,..
"Korea, Rep.",KOR,2012,YR2012,..,..,..,..
"Korea, Rep.",KOR,2013,YR2013,..,..,..,..
"Korea, Rep.",KOR,2014,YR2014,..,..,..,..
"Korea, Rep.",KOR,2015,YR2015,..,..,..,..
"Korea, Rep.",KOR,2016,YR2016,..,..,..,..
"Korea, Rep.",KOR,2017,YR2017,..,..,..,..
"Korea, Rep.",KOR,2018,YR2018,..,..,..,..
"Korea, Rep.",KOR,2019,YR2019,..,..,..,..
"Korea, Rep.",KOR,2020,YR2020,..,..,..,..
Kosovo,XKX,1990,YR1990,..,..,..,..
Kosovo,XKX,1991,YR1991,..,..,..,..
Kosovo,XKX,1992,YR1992,..,..,..,..
Kosovo,XKX,1993,YR1993,..,..,..,..
Kosovo,XKX,1994,YR1994,..,..,..,..
Kosovo,XKX,1995,YR1995,..,..,..,..
Kosovo,XKX,1996,YR1996,..,..,..,..
Kosovo,XKX,1997,YR1997,..,..,..,..
Kosovo,XKX,1998,YR1998,..,..,..,..
Kosovo,XKX,1999,YR1999,75993698.1,..,..,2922419.6
Kosovo,XKX,2000,YR2000,72140059,..,..,3169554.6
Kosovo,XKX,2001,YR2001,69583145.7,..,..,1571907.2
Kosovo,XKX,2002,YR2002,75274464.8,..,..,1369369.9
Kosovo,XKX,2003,YR2003,82275800.7,..,..,1215954.6
Kosovo,XKX,2004,YR2004,85987699.1,..,..,1821658.3
Kosovo,XKX,2005,YR2005,79136411.6,..,..,2478478.5
Kosovo,XKX,2006,YR2006,83296240.5,..,..,3315808.6
Kosovo,XKX,2007,YR2007,87495934.6,..,..,2898898.1
Kosovo,XKX,2008,YR2008,85282305.5,..,..,717696.2
Kosovo,XKX,2009,YR2009,86800507.4,..,..,199641.2
Kosovo,XKX,2010,YR2010,114159979.9,..,28626494.2,349157.4
Kosovo,XKX,2011,YR2011,113807128.6,..,0,517538.2
Kosovo,XKX,2012,YR2012,234141175.2,..,119480559.5,575299.6
Kosovo,XKX,2013,YR2013,230999096,..,-3577293.5,5200391.5
Kosovo,XKX,2014,YR2014,203729513.9,..,-14254146.4,15823926.1
Kosovo,XKX,2015,YR2015,215803980.1,..,21146369.7,19517788.6
Kosovo,XKX,2016,YR2016,194558413.9,..,-15301764.2,56020748.6
Kosovo,XKX,2017,YR2017,271679239.4,..,63849598.9,48607956.5
Kosovo,XKX,2018,YR2018,260434066.1,..,-4973097.8,8663272.3
Kosovo,XKX,2019,YR2019,224941471.9,..,-33972828.6,38235321.5
Kosovo,XKX,2020,YR2020,215579384,..,-18093156.3,77921211.5
Kuwait,KWT,1990,YR1990,..,..,..,..
Kuwait,KWT,1991,YR1991,..,..,..,..
Kuwait,KWT,1992,YR1992,..,..,..,..
Kuwait,KWT,1993,YR1993,..,..,..,..
Kuwait,KWT,1994,YR1994,..,..,..,..
Kuwait,KWT,1995,YR1995,..,..,..,..
Kuwait,KWT,1996,YR1996,..,..,..,..
Kuwait,KWT,1997,YR1997,..,..,..,..
Kuwait,KWT,1998,YR1998,..,..,..,..
Kuwait,KWT,1999,YR1999,..,..,..,..
Kuwait,KWT,2000,YR2000,..,..,..,..
Kuwait,KWT,2001,YR2001,..,..,..,..
Kuwait,KWT,2002,YR2002,..,..,..,..
Kuwait,KWT,2003,YR2003,..,..,..,..
Kuwait,KWT,2004,YR2004,..,..,..,..
Kuwait,KWT,2005,YR2005,..,..,..,..
Kuwait,KWT,2006,YR2006,..,..,..,..
Kuwait,KWT,2007,YR2007,..,..,..,..
Kuwait,KWT,2008,YR2008,..,..,..,..
Kuwait,KWT,2009,YR2009,..,..,..,..
Kuwait,KWT,2010,YR2010,..,..,..,..
Kuwait,KWT,2011,YR2011,..,..,..,..
Kuwait,KWT,2012,YR2012,..,..,..,..
Kuwait,KWT,2013,YR2013,..,..,..,..
Kuwait,KWT,2014,YR2014,..,..,..,..
Kuwait,KWT,2015,YR2015,..,..,..,..
Kuwait,KWT,2016,YR2016,..,..,..,..
Kuwait,KWT,2017,YR2017,..,..,..,..
Kuwait,KWT,2018,YR2018,..,..,..,..
Kuwait,KWT,2019,YR2019,..,..,..,..
Kuwait,KWT,2020,YR2020,..,..,..,..
Kyrgyz Republic,KGZ,1990,YR1990,..,..,..,..
Kyrgyz Republic,KGZ,1991,YR1991,..,..,..,..
Kyrgyz Republic,KGZ,1992,YR1992,..,..,..,..
Kyrgyz Republic,KGZ,1993,YR1993,60244339.5,..,61245774.8,1059861.9
Kyrgyz Republic,KGZ,1994,YR1994,77839199.6,..,13547311.6,3257942.3
Kyrgyz Republic,KGZ,1995,YR1995,124322592.1,..,45995054.3,3729369.8
Kyrgyz Republic,KGZ,1996,YR1996,139624480.8,..,19546833.6,7007766.4
Kyrgyz Republic,KGZ,1997,YR1997,164879694.3,..,34541235.5,12790756.8
Kyrgyz Republic,KGZ,1998,YR1998,175202585.1,..,3026970.6,14159329.8
Kyrgyz Republic,KGZ,1999,YR1999,306650283.7,..,19492180.3,13903439.2
Kyrgyz Republic,KGZ,2000,YR2000,298427619,..,7418084.1,18367917
Kyrgyz Republic,KGZ,2001,YR2001,285826893.5,..,-2049678.9,20975007.3
Kyrgyz Republic,KGZ,2002,YR2002,300440316.6,..,-8349305.6,26774592.4
Kyrgyz Republic,KGZ,2003,YR2003,327818346.8,..,-2517840,35160755.5
Kyrgyz Republic,KGZ,2004,YR2004,338534428.6,..,-3887318.8,36042783.1
Kyrgyz Republic,KGZ,2005,YR2005,299008992.5,..,-12973999.9,35600246.3
Kyrgyz Republic,KGZ,2006,YR2006,290546267.4,..,-23649932.7,33310893.8
Kyrgyz Republic,KGZ,2007,YR2007,283735458.3,..,-20789524,29887627.9
Kyrgyz Republic,KGZ,2008,YR2008,295043330,..,18972227.9,25231772.1
Kyrgyz Republic,KGZ,2009,YR2009,299977472.1,..,-313123.9,27130848
Kyrgyz Republic,KGZ,2010,YR2010,307148194.1,..,12349371.9,21962233.3
Kyrgyz Republic,KGZ,2011,YR2011,311902373.5,..,5857695.6,24287980.6
Kyrgyz Republic,KGZ,2012,YR2012,320769027,..,8479551.3,20625918.4
Kyrgyz Republic,KGZ,2013,YR2013,333225190.8,..,11702097.5,17493130.2
Kyrgyz Republic,KGZ,2014,YR2014,307971035.5,..,-5791316.8,20315957.7
Kyrgyz Republic,KGZ,2015,YR2015,305629807.6,..,11173409.3,15507897.3
Kyrgyz Republic,KGZ,2016,YR2016,301954389.5,..,5640857.5,20909260.3
Kyrgyz Republic,KGZ,2017,YR2017,320961404.5,..,1053921.2,25395341.4
Kyrgyz Republic,KGZ,2018,YR2018,284688080.2,..,-29280670.7,29393953.1
Kyrgyz Republic,KGZ,2019,YR2019,257512545.7,..,-25523835.4,26687212.7
Kyrgyz Republic,KGZ,2020,YR2020,498422185.9,..,222667854.6,26055928.1
Lao PDR,LAO,1990,YR1990,8406497.9,-536268.8,..,571567.5
Lao PDR,LAO,1991,YR1991,20955800.3,11962473.7,..,171068.4
Lao PDR,LAO,1992,YR1992,28201250,8254469.4,..,129592.4
Lao PDR,LAO,1993,YR1993,36227643.7,8189842,..,166170.7
Lao PDR,LAO,1994,YR1994,47065562.5,8399046.8,..,28641.3
Lao PDR,LAO,1995,YR1995,63618799.5,16018993.4,..,2060408.5
